structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::HVZJRWJGKQPSFL-UHFFFAOYSA-N,2-methoxy-2-methylbutane,CCC(C)(C)OC,C6H14O,HVZJRWJGKQPSFL-UHFFFAOYSA-N,39,liquid,liquid,279.16,355.14,,,206.8,236.4,221.95641025641024,222.1
inchikey::IJXHLVMUNBOGRR-UHFFFAOYSA-N,methyl nonanoate,CCCCCCCCC(=O)OC,C10H20O2,IJXHLVMUNBOGRR-UHFFFAOYSA-N,39,liquid|solid,liquid|solid,50.0,373.15,101.325,101.325,71.31,382.0,262.4328205128205,330.8
inchikey::JGHZJRVDZXSNKQ-UHFFFAOYSA-N,methyl octanoate,CCCCCCCC(=O)OC,C9H18O2,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,39,liquid|solid,liquid|solid,50.0,373.15,101.325,101.325,66.36,347.0,239.0415384615385,301.39
inchikey::BWOBSILZMSBFLC-UHFFFAOYSA-N,propanoylferrocene,CCC(=O)[c-]1cccc1.[Fe+2].c1cc[cH-]c1,C13H14FeO,BWOBSILZMSBFLC-UHFFFAOYSA-N,39,liquid|solid,liquid|solid,50.0,370.0,101.325,101.325,61.76,381.9,206.21948717948717,195.4
inchikey::ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,OCCOCCOCCO,C6H14O4,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,39,liquid,liquid,266.29,353.4,100.0,101.325,323.43248622,359.3,341.5180413600513,340.8928518
inchikey::CLYAQFSQLQTVNO-UHFFFAOYSA-N,3-cyclohexyl-1-propanol,OCCCC1CCCCC1,C9H18O,CLYAQFSQLQTVNO-UHFFFAOYSA-N,38,liquid,liquid,258.09,355.09,101.325,101.325,254.42,360.35,305.0513157894737,305.68
inchikey::YJTKZCDBKVTVBY-UHFFFAOYSA-N,m-terphenyl,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,C18H14,YJTKZCDBKVTVBY-UHFFFAOYSA-N,38,glass|liquid|solid,liquid|other|solid,212.0,378.0,101.325,101.325,190.6,421.2,297.8452631578947,300.5
inchikey::WYURNTSHIVDZCO-UHFFFAOYSA-N,tetrahydrofuran,C1CCOC1,C4H8O,WYURNTSHIVDZCO-UHFFFAOYSA-N,38,liquid,liquid,180.15,325.15,101.325,101.325,105.5,136.6,117.43421052631581,116.05
inchikey::XSTXAVWGXDQKEL-UHFFFAOYSA-N,trichloroethene,ClC=C(Cl)Cl,C2HCl3,XSTXAVWGXDQKEL-UHFFFAOYSA-N,38,liquid,liquid,260.64,329.56,101.325,101.325,126.63,131.12,128.19842105263157,128.25
inchikey::PUPZLCDOIYMWBV-UHFFFAOYSA-N,"1,3-butanediol",CC(O)CCO,C4H10O2,PUPZLCDOIYMWBV-UHFFFAOYSA-N,37,liquid,liquid,285.15,353.15,101.3,101.325,211.74,254.86,230.8464091081081,229.24
inchikey::XEZNGIUYQVAUSS-UHFFFAOYSA-N,"1,4,7,10,13,16-hexaoxacyclooctadecane",C1COCCOCCOCCOCCOCCO1,C12H24O6,XEZNGIUYQVAUSS-UHFFFAOYSA-N,37,liquid|solid,liquid|solid,290.0,490.0,101.325,101.325,380.3,635.9,528.4702702702704,527.8
inchikey::IJFXRHURBJZNAO-UHFFFAOYSA-N,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,C7H6O3,IJFXRHURBJZNAO-UHFFFAOYSA-N,37,solid,solid,280.4,460.4,101.325,101.325,134.6,218.8,175.90270270270273,175.9
inchikey::LFFIEVAMVPCZNA-UHFFFAOYSA-N,4'-(bromomethyl)-2-cyanobiphenyl,N#Cc1ccccc1-c1ccc(CBr)cc1,C14H10BrN,LFFIEVAMVPCZNA-UHFFFAOYSA-N,37,liquid|solid,liquid|solid,293.15,493.15,100.0,100.0,253.23,444.14,345.987027027027,309.09
inchikey::FJKROLUGYXJWQN-UHFFFAOYSA-N,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,C7H6O3,FJKROLUGYXJWQN-UHFFFAOYSA-N,37,solid,solid,280.8,460.7,101.325,101.325,138.9,218.2,179.09729729729727,180.0
inchikey::ICUTUKXCWQYESQ-UHFFFAOYSA-N,"N-(4-chlorophenyl)-N'-(3,4-dichlorophenyl)urea",OC(=Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)cc1,C13H9Cl3N2O,ICUTUKXCWQYESQ-UHFFFAOYSA-N,37,solid,solid,263.15,495.15,101.325,101.325,268.71,464.93,320.8089189189189,304.25
inchikey::YTLQFZVCLXFFRK-UHFFFAOYSA-N,bendazol,c1ccc(Cc2nc3ccccc3[nH]2)cc1,C14H12N2,YTLQFZVCLXFFRK-UHFFFAOYSA-N,37,solid,solid,270.15,440.15,101.325,101.325,215.86,359.96,270.8172972972973,261.16
inchikey::RLIHXKPTGKETCC-UHFFFAOYSA-N,benzylalanine,CC(NCc1ccccc1)C(=O)O,C10H13NO2,RLIHXKPTGKETCC-UHFFFAOYSA-N,37,solid,solid,263.15,430.15,101.325,101.325,199.3,295.7,246.00540540540547,248.2
inchikey::UNTITLLXXOKDTB-UHFFFAOYSA-N,dibenzo-24-crown-8,c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCOCCO2,C24H32O8,UNTITLLXXOKDTB-UHFFFAOYSA-N,37,liquid|solid,liquid|solid,295.0,490.0,101.325,101.325,602.0,1036.3,862.1972972972973,934.6
inchikey::MDLOBRJHBCXUHW-UHFFFAOYSA-J,"dicopper tetrapivalate, bis-2-aminopyridine complex",CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].Nc1[c]cccn1.Nc1ccccn1.[Cu+2].[Cu+2],C30H47Cu2N4O8,MDLOBRJHBCXUHW-UHFFFAOYSA-J,37,solid,solid,50.0,400.0,101.325,101.325,212.9,1072.0,709.7108108108109,744.0
inchikey::QJYYMNOTJXIOBP-UHFFFAOYSA-N,ethyl tridecanoate,CCCCCCCCCCCCC(=O)OCC,C15H30O2,QJYYMNOTJXIOBP-UHFFFAOYSA-N,37,liquid|solid,liquid|solid,203.72,320.06,101.325,101.325,303.18,509.22,411.25648648648644,387.34
inchikey::WQONPSCCEXUXTQ-UHFFFAOYSA-N,"1,2-dibromobenzene",Brc1ccccc1Br,C6H4Br2,WQONPSCCEXUXTQ-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,177.44,190.69,183.89027777777775,183.76999999999998
inchikey::RFFLAFLAYFXFSW-UHFFFAOYSA-N,"1,2-dichlorobenzene",Clc1ccccc1Cl,C6H4Cl2,RFFLAFLAYFXFSW-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,167.68,183.28,175.26833333333332,175.14999999999998
inchikey::JSRLURSZEMLAFO-UHFFFAOYSA-N,"1,3-dibromobenzene",Brc1cccc(Br)c1,C6H4Br2,JSRLURSZEMLAFO-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,176.01,189.85,182.7563888888889,182.64
inchikey::ZPQOPVIELGIULI-UHFFFAOYSA-N,"1,3-dichlorobenzene",Clc1cccc(Cl)c1,C6H4Cl2,ZPQOPVIELGIULI-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,167.15,183.2,174.83388888888888,174.64499999999998
inchikey::QBELEDRHMPMKHP-UHFFFAOYSA-N,1-bromo-2-chlorobenzene,Clc1ccccc1Br,C6H4BrCl,QBELEDRHMPMKHP-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,172.25,186.53,179.19805555555558,179.095
inchikey::JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-bromo-3-chlorobenzene,Clc1cccc(Br)c1,C6H4BrCl,JRGGUPZKKTVKOV-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,171.14,185.94,178.33277777777778,178.22
inchikey::YCGAZNXXGKTASZ-UHFFFAOYSA-N,"2,5-thiophenedicarboxylic acid",O=C(O)c1ccc(C(=O)O)s1,C6H4O4S,YCGAZNXXGKTASZ-UHFFFAOYSA-N,36,solid,solid,277.15,445.15,101.325,101.325,161.4,229.8,190.43333333333337,186.25
inchikey::STUQITWXBMZUGY-UHFFFAOYSA-N,"2-mercapto-4,6-pyrimidinediol",Oc1cc(O)nc(S)n1,C4H4N2O2S,STUQITWXBMZUGY-UHFFFAOYSA-N,36,solid,solid,265.15,430.15,101.325,101.325,124.3,182.9,154.13333333333333,154.5
inchikey::FTOAOBMCPZCFFF-UHFFFAOYSA-N,"barbituric acid, 5,5-diethyl-",CCC1(CC)C(O)=NC(=O)N=C1O,C8H12N2O3,FTOAOBMCPZCFFF-UHFFFAOYSA-N,36,solid,solid,265.15,455.15,101.325,101.325,210.8,360.3,266.92499999999995,261.2
inchikey::QARVLSVVCXYDNA-UHFFFAOYSA-N,bromobenzene,Brc1ccccc1,C6H5Br,QARVLSVVCXYDNA-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,151.63,167.15,159.11749999999995,158.97
inchikey::MVPPADPHJFYWMZ-UHFFFAOYSA-N,chlorobenzene,Clc1ccccc1,C6H5Cl,MVPPADPHJFYWMZ-UHFFFAOYSA-N,36,liquid,liquid,283.15,353.15,101.325,101.325,147.73,164.34,155.7891666666667,155.655
inchikey::QCRFMSUKWRQZEM-UHFFFAOYSA-N,cycloheptanol,OC1CCCCCC1,C7H14O,QCRFMSUKWRQZEM-UHFFFAOYSA-N,36,liquid|solid,liquid|solid,260.59,357.82,101.325,101.325,195.3,309.7,250.3111111111112,258.15
inchikey::YSSSPARMOAYJTE-UHFFFAOYSA-N,"dibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecane",c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,C20H24O6,YSSSPARMOAYJTE-UHFFFAOYSA-N,36,liquid|solid,liquid|solid,295.0,490.0,101.325,101.325,434.6,812.6,588.2666666666667,543.9000000000001
inchikey::GHLAARZUSWGRGM-UHFFFAOYSA-J,"dicopper tetrapivalate, bis-quinoline complex",CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].[Cu+2].[Cu+2].c1ccc2ncccc2c1.c1ccc2ncccc2c1,C38H50Cu2N2O8,GHLAARZUSWGRGM-UHFFFAOYSA-J,36,solid,solid,50.0,400.0,101.325,101.325,211.0,1143.0,739.4111111111112,790.35
inchikey::USIUVYZYUHIAEV-UHFFFAOYSA-N,diphenyl ether,c1ccc(Oc2ccccc2)cc1,C12H10O,USIUVYZYUHIAEV-UHFFFAOYSA-N,36,liquid|solid,liquid|solid,282.085,373.15,100.0,20000.0,202.2,299.0540504,265.27205397777783,279.17
inchikey::QCWXUUIWCKQGHC-UHFFFAOYSA-N,zirconium,[Zr],Zr,QCWXUUIWCKQGHC-UHFFFAOYSA-N,36,solid,solid,293.0,1473.0,101.325,101.325,26.3090016,61.4211192,34.211027200000004,31.1165064
inchikey::PWSKHLMYTZNYKO-UHFFFAOYSA-N,"1,7-diaminoheptane",NCCCCCCCN,C7H18N2,PWSKHLMYTZNYKO-UHFFFAOYSA-N,35,liquid,liquid,302.15,353.15,101.325,101.325,332.76,341.76,336.6882857142857,336.38
inchikey::RITUGMAIQCZEOG-UHFFFAOYSA-N,"1H-benzimidazole, 2-(1-methylethyl)-",CC(C)c1nc2ccccc2[nH]1,C10H12N2,RITUGMAIQCZEOG-UHFFFAOYSA-N,35,solid,solid,268.15,463.15,101.325,101.325,197.0,316.2,254.62857142857143,252.7
inchikey::QRDUQWYMGXZIKM-UHFFFAOYSA-N,N-benzyl-.beta.-alanine,O=C(O)CCNCc1ccccc1,C10H13NO2,QRDUQWYMGXZIKM-UHFFFAOYSA-N,35,solid,solid,263.15,420.15,101.325,101.325,193.4,305.1,243.18571428571434,241.6
inchikey::UHOVQNZJYSORNB-UHFFFAOYSA-N,benzene,c1ccccc1,C6H6,UHOVQNZJYSORNB-UHFFFAOYSA-N,35,gas|liquid,gas|liquid,200.0,1000.0,100.0,101.325,53.3,210.9,135.42514285714284,136.58
inchikey::YMTINGFKWWXKFG-UHFFFAOYSA-N,fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,C20H21ClO4,YMTINGFKWWXKFG-UHFFFAOYSA-N,35,liquid|solid,liquid|solid,260.0,395.0,101.325,101.325,396.0,667.0,548.0,604.0
inchikey::RAPZEAPATHNIPO-UHFFFAOYSA-N,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,C23H27FN4O2,RAPZEAPATHNIPO-UHFFFAOYSA-N,35,liquid|solid,liquid|solid,270.1,453.0,101.325,101.325,471.0,856.0,606.5428571428571,578.0
inchikey::SZBRISJDXSIRRE-UHFFFAOYSA-M,1-butyl-3-methylpyridinium trifluoromethanesulfonate,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,C11H16F3NO3S,SZBRISJDXSIRRE-UHFFFAOYSA-M,34,liquid,liquid,288.15,353.15,101.325,101.325,461.0,535.0,482.8529411764706,481.5
inchikey::GZMAAYIALGURDQ-UHFFFAOYSA-N,2-(2-hexyloxyethoxy)ethanol,CCCCCCOCCOCCO,C10H22O3,GZMAAYIALGURDQ-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,411.2,441.2,425.35588235294125,424.65
inchikey::SBASXUCJHJRPEV-UHFFFAOYSA-N,2-(2-methoxyethoxy)ethanol,COCCOCCO,C5H12O3,SBASXUCJHJRPEV-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,261.9,280.1,270.15882352941173,269.55
inchikey::DJCYDDALXPHSHR-UHFFFAOYSA-N,2-(2-propoxyethoxy)ethanol,CCCOCCOCCO,C7H16O3,DJCYDDALXPHSHR-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,321.3,346.5,333.0941176470588,332.4
inchikey::JLGLQAWTXXGVEM-UHFFFAOYSA-N,2-[2-(2-methoxyethoxy)ethoxy]ethanol,COCCOCCOCCO,C7H16O4,JLGLQAWTXXGVEM-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,352.2,367.6,359.0088235294118,358.35
inchikey::XIVLVYLYOMHUGB-UHFFFAOYSA-N,2-[2-[2-(octyloxy)ethoxy]ethoxy]ethanol,CCCCCCCCOCCOCCOCCO,C14H30O4,XIVLVYLYOMHUGB-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,563.7,598.4,579.1647058823529,577.8499999999999
inchikey::POAOYUHQDCAZBD-UHFFFAOYSA-N,2-butoxyethan-1-ol,CCCCOCCO,C6H14O2,POAOYUHQDCAZBD-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,261.7,293.6,277.4058823529412,277.0
inchikey::ZNQVEEAIQZEUHB-UHFFFAOYSA-N,2-ethoxyethan-1-ol,CCOCCO,C4H10O2,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,203.3,226.5,214.39999999999998,213.95
inchikey::YEYKMVJDLWJFOA-UHFFFAOYSA-N,2-propoxyethanol,CCCOCCO,C5H12O2,YEYKMVJDLWJFOA-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,231.6,259.9,245.34117647058824,244.85000000000002
inchikey::ZNYRFEPBTVGZDN-UHFFFAOYSA-N,"3,6,9,12-tetraoxatridecanol",COCCOCCOCCOCCO,C9H20O5,ZNYRFEPBTVGZDN-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,445.4,460.1,451.22941176470584,450.25
inchikey::OAYXUHPQHDHDDZ-UHFFFAOYSA-N,"3,6-dioxa-1-decanol",CCCCOCCOCCO,C8H18O3,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,351.2,380.1,364.56176470588235,363.75
inchikey::XXJWXESWEXIICW-UHFFFAOYSA-N,"3,6-dioxa-1-octanol",CCOCCOCCO,C6H14O3,XXJWXESWEXIICW-UHFFFAOYSA-N,34,liquid,liquid,275.15,339.15,101.325,101.325,296.5,316.1,304.8911764705883,304.0
inchikey::YWHKBWPNCFDUPQ-UHFFFAOYSA-N,6-aminoflavone,Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1,C15H11NO2,YWHKBWPNCFDUPQ-UHFFFAOYSA-N,34,solid,solid,293.15,458.15,100.0,100.0,272.6,427.8,347.3911764705882,347.95000000000005
inchikey::QFOHBWFCKVYLES-UHFFFAOYSA-N,butyl 4-hydroxybenzoate,CCCCOC(=O)c1ccc(O)cc1,C11H14O3,QFOHBWFCKVYLES-UHFFFAOYSA-N,34,liquid|solid,liquid|solid,291.02,379.87,101.325,101.325,264.1488016,397.38856476,337.1267631147059,343.39344208
inchikey::WIHZLLGSGQNAGK-UHFFFAOYSA-N,hafnium(IV) oxide,[Hf+4].[O-2].[O-2],HfO2,WIHZLLGSGQNAGK-UHFFFAOYSA-N,34,solid,solid,50.0,302.51,101.325,101.325,7.72,58.6292,36.98532647058824,39.81615
inchikey::CRORGGSWAKIXSA-UHFFFAOYSA-N,isopentyl 2-hydroxypropanoate,CC(C)CCOC(=O)C(C)O,C8H16O3,CRORGGSWAKIXSA-UHFFFAOYSA-N,34,liquid,liquid,288.15,453.65,,,360.71,424.92,391.3735294117647,390.615
inchikey::QWGAAEYQNQJEHT-UHFFFAOYSA-N,rubidium silver nitrate (1:1),O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ag+].[Rb+],AgN2O6Rb,QWGAAEYQNQJEHT-UHFFFAOYSA-N,34,liquid|solid,liquid|solid,315.6,490.5,101.325,101.325,75.2,290.0,160.08235294117648,145.0
inchikey::PUZPDOWCWNUUKD-UHFFFAOYSA-M,sodium fluoride,[F-].[Na+],FNa,PUZPDOWCWNUUKD-UHFFFAOYSA-M,34,solid,solid,630.6,1102.9,101.325,101.325,58.08,62.41,59.92764705882353,59.825
inchikey::MKHFCTXNDRMIDR-UHFFFAOYSA-N,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](C)c1.N#C[N-]C#N,C8H11N5,MKHFCTXNDRMIDR-UHFFFAOYSA-N,33,liquid,liquid,296.2,372.2,101.325,101.325,314.63109814656,376.74131664,343.6493405741382,342.71764176
inchikey::GRCIJNHHTXBJAK-UHFFFAOYSA-N,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,C12H23F6N2P,GRCIJNHHTXBJAK-UHFFFAOYSA-N,33,liquid,liquid,253.15,413.15,101.325,101.325,549.2259298428,646.8887810602,598.3306175734788,600.2692318728
inchikey::PSXNDMJWRZYVTM-UHFFFAOYSA-N,butyl octanoate,CCCCCCCC(=O)OCCCC,C12H24O2,PSXNDMJWRZYVTM-UHFFFAOYSA-N,33,liquid,liquid,241.0,303.0,101.325,101.325,386.601,399.072,389.9769878787879,387.4324
inchikey::KTHXBEHDVMTNOH-UHFFFAOYSA-N,cyclobutanol,OC1CCC1,C4H8O,KTHXBEHDVMTNOH-UHFFFAOYSA-N,33,liquid,liquid,258.09,355.09,101.325,101.325,132.4,195.6,159.00606060606063,157.0
inchikey::FSYKKLYZXJSNPZ-UHFFFAOYSA-N,sarcosine,CNCC(=O)O,C3H7NO2,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,33,solid,solid,263.15,410.15,101.325,101.325,107.3,155.6,129.56363636363636,128.1
inchikey::DCSCXTJOXBUFGB-JGVFFNPUSA-N,(-)-verbenone,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,C10H14O,DCSCXTJOXBUFGB-JGVFFNPUSA-N,32,gas|liquid,gas|liquid,100.0,1000.0,100.0,101.325,77.57393046,441.99679992,266.662984225625,271.79976278
inchikey::MBBZMMPHUWSWHV-BDVNFPICSA-N,"(2R,3R,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentaol",CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C7H17NO5,MBBZMMPHUWSWHV-BDVNFPICSA-N,32,liquid|solid,liquid|solid,290.0,440.0,101.325,101.325,322.0,678.0,490.625,398.5
inchikey::ILIMOFAFBPEQAT-UHFFFAOYSA-N,"1,5,5-trimethylbarbituric acid",CN1C(=O)N=C(O)C(C)(C)C1=O,C7H10N2O3,ILIMOFAFBPEQAT-UHFFFAOYSA-N,32,solid,solid,268.15,415.15,101.325,101.325,199.9,279.4,234.321875,231.65
inchikey::NUMQCACRALPSHD-UHFFFAOYSA-N,2-ethoxy-2-methylpropane,CCOC(C)(C)C,C6H14O,NUMQCACRALPSHD-UHFFFAOYSA-N,32,liquid,liquid,277.14,341.15,,,211.4,238.1,225.48125,225.60000000000002
inchikey::RWCCWEUUXYIKHB-UHFFFAOYSA-N,benzophenone,O=C(c1ccccc1)c1ccccc1,C13H10O,RWCCWEUUXYIKHB-UHFFFAOYSA-N,32,liquid|solid,liquid|solid,214.2,345.0,101.325,101.325,168.8,311.0,227.86562500000002,211.7
inchikey::MXCSCGGRLMRZMF-UHFFFAOYSA-N,dibenzo-30-crown-10,c1ccc2c(c1)OCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCO2,C28H40O10,MXCSCGGRLMRZMF-UHFFFAOYSA-N,32,liquid|solid,liquid|solid,295.0,470.0,101.325,101.325,668.8,1202.0,983.4375,1146.75
inchikey::VKONPUDBRVKQLM-IZLXSQMJSA-N,"trans-1,4-cyclohexanediol",O[C@H]1CC[C@H](O)CC1,C6H12O2,VKONPUDBRVKQLM-IZLXSQMJSA-N,32,liquid|solid,liquid|solid,176.5,403.2,101.325,101.325,100.6,313.0,161.09687499999998,152.55
inchikey::BQOFWKZOCNGFEC-BDAKNGLRSA-N,(+)-3-carene,CC1=CC[C@@H]2[C@H](C1)C2(C)C,C10H16,BQOFWKZOCNGFEC-BDAKNGLRSA-N,31,liquid,liquid,258.1,355.1,101.325,101.325,235.6,281.8,254.65483870967742,252.6
inchikey::WTARULDDTDQWMU-IUCAKERBSA-N,"(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",C=C1CC[C@H]2C[C@@H]1C2(C)C,C10H16,WTARULDDTDQWMU-IUCAKERBSA-N,31,gas|liquid,gas|liquid,100.0,1000.0,100.0,101.325,67.67972068,454.96736064,252.0569386567742,248.1866907
inchikey::WQZGKKKJIJFFOK-DVKNGEFBSA-N,.alpha.-D-glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C6H12O6,WQZGKKKJIJFFOK-DVKNGEFBSA-N,31,gas|solid,gas|solid,50.0,1000.0,101.325,101.325,52.72,445.9,251.95064516129034,242.1
inchikey::ZJJATABWMGVVRZ-UHFFFAOYSA-N,"1,12-dibromododecane",BrCCCCCCCCCCCCBr,C12H24Br2,ZJJATABWMGVVRZ-UHFFFAOYSA-N,31,liquid,liquid,310.65,355.15,101.325,101.325,432.62,457.9,445.36322580645157,445.36
inchikey::PBKONEOXTCPAFI-UHFFFAOYSA-N,"1,2,4-trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,C6H3Cl3,PBKONEOXTCPAFI-UHFFFAOYSA-N,31,liquid,liquid,293.15,353.15,101.325,101.325,194.25,205.35,199.6790322580645,199.61
inchikey::BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",CCC(O)CO,C4H10O2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,31,liquid,liquid,283.15,358.15,101.325,101.325,222.86,260.63,238.68289499999995,236.4
inchikey::QULDEUUWXMCUFO-UHFFFAOYSA-N,1-benzyl-3-methylimidazolium tetrafluoroborate,C[n+]1ccn(Cc2ccccc2)c1.F[B-](F)(F)F,C11H13BF4N2,QULDEUUWXMCUFO-UHFFFAOYSA-N,31,liquid|solid,liquid|solid,261.7,357.55,101.325,101.325,283.68,424.91,329.8746640817291,319.04
inchikey::AZKDTTQQTKDXLH-UHFFFAOYSA-N,2-naphthalenecarbonitrile,N#Cc1ccc2ccccc2c1,C11H7N,AZKDTTQQTKDXLH-UHFFFAOYSA-N,31,solid,solid,313.8,327.1,101.325,101.325,182.1,191.8,187.13548387096773,187.1
inchikey::XKIRHOWVQWCYBT-UHFFFAOYSA-N,3-ethyl-3-pentanol,CCC(O)(CC)CC,C7H16O,XKIRHOWVQWCYBT-UHFFFAOYSA-N,31,liquid,liquid,262.09,357.94,101.325,101.325,290.7,374.1,346.5193548387097,359.7
inchikey::RWETWUDLGTUEKX-UHFFFAOYSA-J,"dicopper tetrapivalate, bis-3-aminopyridine complex",CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].Nc1cccnc1.Nc1cccnc1.[Cu+2].[Cu+2],C30H48Cu2N4O8,RWETWUDLGTUEKX-UHFFFAOYSA-J,31,solid,solid,50.0,340.0,101.325,101.325,233.0,1042.0,703.5483870967741,734.7
inchikey::FLIACVVOZYBSBS-UHFFFAOYSA-N,methyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OC,C17H34O2,FLIACVVOZYBSBS-UHFFFAOYSA-N,31,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,104.12,740.48,348.85838709677415,318.65
inchikey::WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",ClCCCl,C2H4Cl2,WSLDOOZREJYCGB-UHFFFAOYSA-N,30,liquid,liquid,284.16,353.14,,,128.02,134.46,130.91466666666668,130.715
inchikey::YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",ClCCCCl,C3H6Cl2,YHRUOJUYPBUZOS-UHFFFAOYSA-N,30,liquid,liquid,284.16,353.14,,,154.94,166.22,160.36133333333336,160.18
inchikey::KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",ClCCCCCl,C4H8Cl2,KJDRSWPQXHESDQ-UHFFFAOYSA-N,30,liquid,liquid,284.16,353.14,,,181.25,195.12,187.86533333333333,187.635
inchikey::HMSVXZJWPVIVIV-UHFFFAOYSA-N,"2,2-dimethyl-3-pentanol",CCC(O)C(C)(C)C,C7H16O,HMSVXZJWPVIVIV-UHFFFAOYSA-N,30,liquid,liquid,290.07,358.0,101.325,101.325,334.3,378.9,367.31666666666666,372.9
inchikey::BEMPKMKBGCDMRK-UHFFFAOYSA-N,lithium rubidium nitrate,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Li+].[Rb+],LiN2O6Rb,BEMPKMKBGCDMRK-UHFFFAOYSA-N,30,liquid|solid,liquid|solid,315.6,490.5,101.325,101.325,150.8,384.0,233.35999999999999,206.0
inchikey::HUEBIMLTDXKIPR-UHFFFAOYSA-N,methyl heptadecanoate,CCCCCCCCCCCCCCCCC(=O)OC,C18H36O2,HUEBIMLTDXKIPR-UHFFFAOYSA-N,30,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,106.88,622.81,355.4533333333333,333.21000000000004
inchikey::BDXAHSJUDUZLDU-UHFFFAOYSA-N,methyl nonadecanoate,CCCCCCCCCCCCCCCCCCC(=O)OC,C20H40O2,BDXAHSJUDUZLDU-UHFFFAOYSA-N,30,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,117.8,693.78,385.4346666666667,360.275
